Product_ID,Date,Store_ID,Sales_Quantity,Price,Promotions,Seasonality_Factors,External_Factors,Demand_Trend,Customer_Segments
4510,19-07-2024,32,33,51.21,Yes,Festival,None,Stable,Budget
1846,01-08-2024,9,275,96.15,Yes,Festival,Weather,Decreasing,Regular
8494,07-09-2024,16,61,60.66,No,Festival,Economic Indicator,Decreasing,Premium
9812,24-09-2024,18,451,54.1,No,Festival,None,Decreasing,Regular
7262,19-02-2024,45,66,14.78,No,Holiday,None,Decreasing,Budget
8374,05-10-2024,75,375,47.39,Yes,None,Weather,Decreasing,Regular
1291,22-11-2024,90,226,23.79,Yes,None,Weather,Increasing,Regular
8347,09-05-2024,12,269,86.46,Yes,None,Weather,Decreasing,Budget
3453,22-03-2024,45,77,50.11,Yes,Festival,None,Stable,Regular
3164,10-07-2024,90,196,85.17,Yes,None,Economic Indicator,Stable,Premium
9120,28-04-2024,51,416,15.36,Yes,None,Economic Indicator,Decreasing,Regular
5337,15-12-2024,5,81,82.72,Yes,Holiday,Weather,Decreasing,Premium
7368,13-01-2024,2,119,35.86,No,Festival,None,Stable,Budget
7647,11-07-2024,91,294,73.66,Yes,None,Weather,Increasing,Premium
4013,15-02-2024,11,153,80.67,Yes,Festival,Economic Indicator,Stable,Regular
5999,07-11-2024,93,23,36.41,Yes,None,Weather,Decreasing,Premium
3676,10-10-2024,64,222,79.59,No,Holiday,Competitor Pricing,Decreasing,Premium
7284,30-03-2024,35,474,30.76,Yes,Festival,Weather,Decreasing,Premium
2477,21-12-2024,17,32,86.75,No,None,Economic Indicator,Increasing,Premium
9980,27-09-2024,86,456,38.96,Yes,Holiday,None,Stable,Premium
3404,16-09-2024,45,304,37.1,Yes,Holiday,Competitor Pricing,Increasing,Budget
1222,25-11-2024,84,406,90.35,Yes,Festival,Economic Indicator,Decreasing,Budget
5890,15-10-2024,62,8,10.07,No,Festival,Weather,Increasing,Budget
8525,18-12-2024,59,337,87.25,No,None,Economic Indicator,Increasing,Premium
5812,12-04-2024,17,425,93.36,Yes,Festival,None,Increasing,Budget
3410,03-10-2024,69,37,34.85,Yes,None,Economic Indicator,Stable,Budget
8686,08-11-2024,43,321,81.34,No,None,Economic Indicator,Increasing,Budget
8229,02-03-2024,6,66,49.62,No,None,Competitor Pricing,Decreasing,Budget
9811,05-08-2024,30,115,65.62,Yes,Holiday,None,Decreasing,Premium
2069,25-11-2024,62,189,16.02,No,Festival,Weather,Increasing,Budget
7860,06-03-2024,8,182,47.79,No,Holiday,None,Decreasing,Premium
4243,10-04-2024,44,22,32.91,Yes,None,Competitor Pricing,Stable,Budget
6234,09-02-2024,48,411,93.38,Yes,Holiday,Weather,Increasing,Regular
1724,05-04-2024,40,215,44.78,No,None,Weather,Increasing,Regular
6675,13-07-2024,47,346,90.63,Yes,Festival,Weather,Decreasing,Budget
3728,28-05-2024,84,249,71.64,No,Holiday,Competitor Pricing,Stable,Budget
9153,28-04-2024,18,218,85.18,Yes,Holiday,Weather,Decreasing,Regular
9809,14-04-2024,47,217,24.37,Yes,None,Competitor Pricing,Decreasing,Budget
4567,01-09-2024,97,83,99.5,No,None,None,Stable,Budget
7904,09-06-2024,11,42,53.26,Yes,Festival,Weather,Decreasing,Regular
5704,12-03-2024,46,352,89.12,No,Festival,Competitor Pricing,Increasing,Budget
8500,09-09-2024,54,281,90.34,Yes,None,Weather,Increasing,Regular
7760,29-09-2024,65,130,63.08,No,None,Economic Indicator,Stable,Regular
9679,10-08-2024,16,126,53.05,Yes,Festival,Economic Indicator,Decreasing,Budget
6083,29-09-2024,97,295,40.27,Yes,Holiday,Competitor Pricing,Stable,Regular
9797,19-07-2024,31,117,48.07,No,Holiday,Economic Indicator,Increasing,Premium
2772,02-04-2024,67,29,15.79,Yes,None,Economic Indicator,Decreasing,Budget
5411,25-11-2024,70,426,28.48,No,None,Competitor Pricing,Decreasing,Regular
4159,21-12-2024,82,379,5.64,Yes,None,Weather,Decreasing,Regular
4315,18-10-2024,58,264,29.31,No,None,Weather,Increasing,Regular
2686,05-04-2024,33,218,36.12,Yes,Festival,Competitor Pricing,Stable,Regular
2588,31-01-2024,61,63,61.74,No,Festival,Competitor Pricing,Increasing,Premium
2384,22-09-2024,68,65,49.79,No,Holiday,Economic Indicator,Stable,Premium
4919,28-09-2024,4,358,13,No,None,Economic Indicator,Increasing,Budget
3051,17-07-2024,18,102,48.02,Yes,None,Competitor Pricing,Decreasing,Premium
5527,27-09-2024,54,295,21.26,No,Holiday,Competitor Pricing,Increasing,Premium
7237,01-12-2024,22,280,65.45,Yes,Festival,Economic Indicator,Decreasing,Regular
1674,19-10-2024,78,84,82.33,No,Holiday,Economic Indicator,Increasing,Regular
6394,10-04-2024,71,434,15.76,No,Holiday,None,Stable,Regular
5595,31-07-2024,69,476,67.21,No,Festival,Competitor Pricing,Decreasing,Budget
7329,08-03-2024,81,35,31.9,No,None,Competitor Pricing,Stable,Regular
2673,22-11-2024,75,68,36.96,Yes,None,Economic Indicator,Stable,Premium
7511,16-05-2024,36,29,74.19,Yes,Holiday,Competitor Pricing,Stable,Premium
1142,10-08-2024,58,396,27.76,Yes,Festival,Competitor Pricing,Decreasing,Regular
4362,27-10-2024,70,400,55.7,No,None,Economic Indicator,Stable,Regular
5864,30-10-2024,33,223,32.77,Yes,Festival,None,Decreasing,Regular
8327,11-05-2024,31,199,5.81,No,Holiday,Competitor Pricing,Decreasing,Regular
1629,02-03-2024,22,197,96.95,Yes,Holiday,Weather,Increasing,Premium
5541,10-08-2024,44,364,53.7,No,Festival,Economic Indicator,Decreasing,Premium
7365,09-04-2024,16,493,81.09,No,Festival,Weather,Increasing,Budget
7090,30-05-2024,46,435,12.51,Yes,Festival,Competitor Pricing,Increasing,Premium
3912,20-07-2024,42,57,56.3,No,None,Weather,Stable,Budget
8530,20-01-2024,2,385,59.01,Yes,None,Weather,Decreasing,Premium
9148,03-08-2024,60,459,51.73,Yes,None,Weather,Decreasing,Regular
8057,19-08-2024,75,103,32.66,Yes,None,Competitor Pricing,Increasing,Regular
3050,24-02-2024,58,430,18.77,Yes,None,None,Decreasing,Premium
8469,27-03-2024,52,395,64.91,No,None,Competitor Pricing,Decreasing,Premium
8264,19-04-2024,9,485,43.05,No,Holiday,Economic Indicator,Decreasing,Regular
6144,13-08-2024,35,136,60.99,No,Holiday,Weather,Increasing,Regular
7818,21-04-2024,56,283,84.89,No,Festival,Competitor Pricing,Increasing,Budget
3345,25-11-2024,22,85,24.28,No,Festival,Weather,Decreasing,Budget
7896,10-03-2024,15,443,55.55,No,None,Economic Indicator,Decreasing,Premium
5405,20-02-2024,94,311,63.45,No,None,Competitor Pricing,Decreasing,Budget
6210,25-03-2024,35,427,68.66,Yes,None,None,Increasing,Budget
4156,05-01-2024,2,389,89.47,Yes,Festival,Competitor Pricing,Stable,Budget
9553,06-11-2024,20,422,20.91,No,Festival,None,Decreasing,Premium
4642,08-07-2024,17,303,53.26,No,Festival,Economic Indicator,Decreasing,Regular
5949,16-12-2024,94,128,9.14,Yes,Holiday,None,Decreasing,Regular
2867,10-10-2024,30,182,14.13,No,Holiday,Weather,Decreasing,Premium
9589,28-08-2024,61,43,92.22,No,Festival,None,Stable,Premium
4547,18-10-2024,93,400,85.79,No,None,Competitor Pricing,Stable,Premium
5384,26-10-2024,24,3,79.83,Yes,Festival,Economic Indicator,Increasing,Premium
9359,24-11-2024,22,288,34.71,Yes,Festival,None,Stable,Regular
3788,21-07-2024,71,289,51.51,Yes,Holiday,Weather,Stable,Regular
3545,02-06-2024,7,114,96.09,No,Festival,None,Increasing,Premium
7538,20-07-2024,47,293,48.74,No,Holiday,Competitor Pricing,Stable,Regular
2991,15-07-2024,87,232,34.62,Yes,Festival,Economic Indicator,Increasing,Budget
7151,02-11-2024,70,389,27.32,Yes,None,Competitor Pricing,Decreasing,Premium
2851,01-05-2024,85,168,69.13,Yes,None,Competitor Pricing,Decreasing,Premium
4442,08-09-2024,25,387,11.41,No,Holiday,None,Increasing,Budget
4468,06-07-2024,30,118,31.9,Yes,Holiday,Economic Indicator,Decreasing,Budget
3582,17-02-2024,88,269,89.45,No,Festival,Weather,Increasing,Budget
3925,25-01-2024,52,351,57.2,Yes,Holiday,None,Decreasing,Premium
2670,15-09-2024,60,223,66.23,Yes,Holiday,None,Decreasing,Premium
9476,29-10-2024,19,179,46.23,Yes,None,Economic Indicator,Increasing,Budget
4799,08-03-2024,41,375,15.98,Yes,Holiday,None,Decreasing,Regular
6502,15-08-2024,76,232,45.59,Yes,None,Weather,Increasing,Budget
5754,23-01-2024,35,176,98.65,No,Holiday,None,Decreasing,Budget
8508,16-07-2024,98,17,53.38,Yes,Festival,Economic Indicator,Decreasing,Regular
8487,15-07-2024,63,137,36.03,No,Holiday,Economic Indicator,Decreasing,Regular
1213,12-05-2024,45,218,45.21,Yes,Holiday,Competitor Pricing,Decreasing,Regular
7894,02-03-2024,62,499,18.76,No,None,Weather,Increasing,Premium
4559,13-03-2024,63,206,13.86,Yes,Holiday,Weather,Increasing,Budget
5118,08-10-2024,1,384,27.98,No,None,Weather,Decreasing,Premium
2013,31-05-2024,72,329,56.39,Yes,Festival,None,Stable,Budget
3663,29-12-2024,73,472,10.78,No,Holiday,Economic Indicator,Stable,Regular
8774,19-01-2024,30,469,66.51,No,Holiday,Weather,Stable,Premium
3241,06-12-2024,60,473,98.15,No,Festival,Competitor Pricing,Increasing,Premium
6778,05-03-2024,68,412,47.74,Yes,Holiday,Competitor Pricing,Stable,Premium
6811,03-02-2024,87,287,98.17,No,Holiday,None,Decreasing,Budget
1931,25-09-2024,15,456,44.09,No,Holiday,Economic Indicator,Decreasing,Premium
1985,14-03-2024,36,278,21.9,Yes,None,Competitor Pricing,Decreasing,Regular
9071,02-05-2024,64,90,95.29,No,Festival,None,Stable,Regular
4345,24-09-2024,87,244,45.23,No,None,Economic Indicator,Increasing,Premium
3034,22-03-2024,88,237,70.68,Yes,None,Competitor Pricing,Stable,Regular
1508,05-12-2024,96,479,29.49,No,Festival,Economic Indicator,Increasing,Premium
8016,21-05-2024,64,97,35.39,Yes,None,Weather,Increasing,Budget
4958,18-07-2024,96,326,94.05,Yes,None,Weather,Stable,Premium
4077,16-12-2024,30,124,32.05,No,Festival,Economic Indicator,Increasing,Regular
5912,13-03-2024,75,380,26.73,No,None,Weather,Stable,Budget
2778,03-08-2024,26,243,61.88,No,None,None,Increasing,Premium
2664,30-08-2024,5,287,17.81,No,Holiday,None,Decreasing,Regular
9104,28-10-2024,41,437,52.4,Yes,None,None,Increasing,Regular
6450,09-10-2024,18,240,64.2,No,Festival,None,Stable,Premium
6795,02-05-2024,47,253,43.65,Yes,Festival,Weather,Decreasing,Budget
7046,27-05-2024,4,160,58.66,No,Festival,Weather,Increasing,Regular
7529,12-02-2024,15,305,6.69,Yes,None,Weather,Increasing,Regular
4006,06-01-2024,30,465,23.9,Yes,Festival,Competitor Pricing,Stable,Budget
7537,20-06-2024,26,258,43.15,No,Holiday,Competitor Pricing,Decreasing,Regular
3433,03-03-2024,43,160,36.97,No,None,Economic Indicator,Increasing,Regular
7363,10-12-2024,1,176,86.78,Yes,Holiday,Weather,Stable,Regular
5794,15-06-2024,64,86,49.44,Yes,Holiday,None,Stable,Regular
9087,11-07-2024,10,30,43.57,Yes,Festival,None,Stable,Regular
1926,24-09-2024,87,219,67.44,Yes,Holiday,Weather,Increasing,Regular
6255,21-12-2024,92,359,21.66,Yes,Holiday,Economic Indicator,Decreasing,Premium
2033,08-11-2024,15,213,68.35,Yes,Holiday,Weather,Decreasing,Regular
5355,22-11-2024,63,255,12.93,Yes,Holiday,Economic Indicator,Increasing,Budget
4385,06-06-2024,53,190,67.31,No,None,Weather,Stable,Premium
1589,31-08-2024,28,190,57.86,No,Festival,None,Increasing,Regular
6443,05-08-2024,48,98,47.45,No,None,Competitor Pricing,Stable,Budget
1401,23-10-2024,85,12,34.34,No,Holiday,Competitor Pricing,Decreasing,Premium
6648,07-11-2024,99,487,26.99,No,Holiday,Competitor Pricing,Decreasing,Budget
1140,22-10-2024,97,486,45.75,Yes,Holiday,Economic Indicator,Increasing,Premium
8543,19-04-2024,84,317,42.09,Yes,Holiday,None,Decreasing,Premium
6488,03-06-2024,82,143,54.77,No,Festival,None,Decreasing,Regular
3161,18-01-2024,59,17,66.67,Yes,None,Weather,Decreasing,Premium
6531,17-02-2024,8,215,73.68,Yes,Holiday,Competitor Pricing,Stable,Regular
5819,23-11-2024,33,434,81.17,Yes,None,None,Stable,Premium
1448,10-08-2024,55,244,33.7,No,None,Weather,Increasing,Regular
1957,21-08-2024,96,262,89.25,No,Holiday,Competitor Pricing,Stable,Budget
8007,17-12-2024,78,347,98.4,No,None,Competitor Pricing,Increasing,Budget
5717,08-02-2024,30,324,67.11,No,Festival,Weather,Increasing,Regular
5649,05-10-2024,41,353,56.55,Yes,Festival,None,Increasing,Premium
6269,20-04-2024,54,274,17.14,Yes,Festival,Weather,Decreasing,Premium
6474,11-09-2024,37,320,64.89,Yes,Festival,None,Increasing,Premium
7296,07-04-2024,50,77,67.07,Yes,Holiday,Competitor Pricing,Stable,Budget
5972,19-06-2024,56,27,5.41,Yes,Festival,Economic Indicator,Increasing,Budget
4898,21-03-2024,22,447,10.37,Yes,Festival,Economic Indicator,Increasing,Premium
1272,19-10-2024,3,237,34.59,Yes,Holiday,Weather,Stable,Premium
1670,08-10-2024,19,196,7.37,No,Festival,None,Decreasing,Budget
5960,28-04-2024,61,181,51.41,No,None,Weather,Decreasing,Premium
4690,23-11-2024,78,298,91.85,No,Festival,Competitor Pricing,Increasing,Budget
2788,14-08-2024,73,388,72.53,Yes,Festival,None,Stable,Budget
9011,28-08-2024,40,59,11.01,No,None,Weather,Decreasing,Budget
2219,19-10-2024,72,19,98.07,No,Holiday,Competitor Pricing,Stable,Budget
6195,24-01-2024,4,102,89.21,Yes,Holiday,Competitor Pricing,Decreasing,Regular
7603,07-02-2024,20,162,60.14,Yes,Holiday,Weather,Decreasing,Budget
2809,29-02-2024,60,52,27.43,Yes,None,Weather,Decreasing,Budget
6043,01-04-2024,55,87,57.87,Yes,Festival,Economic Indicator,Decreasing,Premium
6710,25-11-2024,15,105,28.6,No,Holiday,Economic Indicator,Increasing,Premium
5757,27-03-2024,4,460,91.23,No,Festival,None,Stable,Budget
6548,20-12-2024,90,120,54.97,Yes,Holiday,None,Increasing,Regular
2970,17-11-2024,12,320,69.46,Yes,Festival,None,Stable,Premium
2527,31-08-2024,31,291,21.64,No,None,Weather,Stable,Budget
2387,04-12-2024,99,93,53.38,No,Festival,Economic Indicator,Stable,Premium
9086,09-01-2024,64,483,23.07,No,Festival,Economic Indicator,Increasing,Budget
2497,19-10-2024,75,75,19.84,No,Festival,Economic Indicator,Decreasing,Budget
2026,27-10-2024,57,85,66.92,No,Holiday,Weather,Increasing,Budget
7864,14-08-2024,10,344,21.67,Yes,None,Competitor Pricing,Stable,Premium
9540,18-09-2024,45,476,68.95,Yes,Holiday,Competitor Pricing,Stable,Regular
3541,14-12-2024,56,380,25.39,Yes,None,Competitor Pricing,Stable,Regular
8958,29-09-2024,39,221,20.64,No,Festival,None,Stable,Budget
3639,08-04-2024,80,165,61.36,Yes,None,Competitor Pricing,Increasing,Premium
8994,06-06-2024,40,208,96.26,No,Holiday,Economic Indicator,Increasing,Premium
4988,29-04-2024,79,293,47.96,No,Holiday,Economic Indicator,Stable,Premium
6735,01-08-2024,69,420,58.63,No,Holiday,Economic Indicator,Stable,Regular
2004,27-06-2024,61,224,58.77,No,Holiday,Economic Indicator,Stable,Budget
8389,28-04-2024,16,87,80.7,No,Holiday,Competitor Pricing,Increasing,Budget
1939,19-12-2024,50,298,52.78,No,Holiday,Weather,Decreasing,Regular
6336,09-07-2024,56,151,70.73,No,Holiday,None,Stable,Regular
9492,15-05-2024,59,67,8.51,No,Holiday,None,Decreasing,Budget
2835,28-10-2024,84,282,91.45,Yes,None,Economic Indicator,Decreasing,Regular
9719,05-12-2024,77,312,10.96,Yes,Holiday,Weather,Increasing,Premium
7347,19-07-2024,58,442,63.27,Yes,Holiday,Weather,Stable,Premium
1197,21-11-2024,10,413,84.45,Yes,None,Competitor Pricing,Increasing,Regular
6221,29-03-2024,89,128,48.09,No,Festival,Weather,Decreasing,Budget
9982,08-11-2024,66,294,71.43,Yes,Festival,Economic Indicator,Increasing,Regular
9541,30-07-2024,62,350,20.75,Yes,Festival,Weather,Decreasing,Budget
4294,07-12-2024,65,470,14.59,Yes,None,Weather,Decreasing,Regular
8954,11-11-2024,76,60,15.25,Yes,None,Competitor Pricing,Increasing,Budget
8413,05-08-2024,66,142,94.59,No,Festival,Weather,Stable,Premium
9302,20-01-2024,78,237,15.86,Yes,None,Competitor Pricing,Stable,Regular
7080,05-03-2024,69,245,79,No,Holiday,Weather,Decreasing,Premium
5468,30-09-2024,82,187,43.57,No,None,None,Increasing,Budget
4960,30-12-2024,23,81,40.01,Yes,Festival,Economic Indicator,Stable,Premium
6898,18-08-2024,30,170,52.3,No,None,None,Increasing,Budget
1678,19-09-2024,70,329,75.38,Yes,Festival,None,Increasing,Premium
5568,28-11-2024,60,192,59.95,No,Festival,Weather,Increasing,Budget
1420,09-04-2024,58,277,90.66,Yes,Holiday,Weather,Increasing,Premium
5554,21-02-2024,16,66,11.2,Yes,Holiday,Competitor Pricing,Stable,Premium
8817,05-03-2024,19,280,10.92,Yes,None,None,Stable,Regular
5538,19-02-2024,37,164,20.36,Yes,Holiday,Weather,Increasing,Regular
1948,28-11-2024,9,113,57.85,No,Festival,Competitor Pricing,Increasing,Regular
4092,04-09-2024,28,234,38.88,No,Holiday,None,Stable,Regular
5922,27-09-2024,47,300,44.92,No,Festival,Economic Indicator,Decreasing,Regular
8961,27-02-2024,66,415,96.6,No,Holiday,Economic Indicator,Increasing,Premium
8950,07-01-2024,7,410,94.87,Yes,Festival,Economic Indicator,Stable,Premium
7879,27-05-2024,50,363,7.03,Yes,None,Economic Indicator,Stable,Regular
3417,09-04-2024,95,289,20.33,No,None,Weather,Increasing,Budget
4551,13-02-2024,86,307,33.83,No,Holiday,None,Stable,Regular
6774,10-03-2024,97,410,7.9,Yes,Festival,Competitor Pricing,Decreasing,Premium
3361,27-11-2024,80,312,41.1,No,Holiday,None,Increasing,Premium
7991,07-09-2024,20,138,77.66,Yes,Holiday,None,Increasing,Budget
4343,21-10-2024,88,368,36.21,Yes,Festival,Weather,Decreasing,Regular
7011,26-02-2024,92,2,80.99,No,None,Economic Indicator,Increasing,Regular
9989,20-05-2024,15,12,93.51,No,None,None,Stable,Premium
7926,22-10-2024,79,60,24.2,No,Festival,Competitor Pricing,Decreasing,Premium
4594,17-03-2024,66,435,5.85,No,Holiday,Economic Indicator,Stable,Premium
3503,22-03-2024,34,442,81.99,Yes,None,None,Increasing,Premium
4202,22-05-2024,28,343,8.69,Yes,None,Weather,Stable,Budget
5476,10-11-2024,99,183,52.63,No,Holiday,Competitor Pricing,Increasing,Budget
1361,20-12-2024,42,134,10.89,Yes,None,Weather,Decreasing,Premium
3089,23-02-2024,1,245,78.59,No,Holiday,None,Increasing,Premium
8050,20-10-2024,50,235,92.38,Yes,None,Competitor Pricing,Stable,Regular
6708,16-12-2024,19,95,40.19,No,None,Weather,Decreasing,Premium
4339,24-04-2024,8,48,81.23,No,Holiday,Weather,Increasing,Budget
2506,28-07-2024,33,260,64.86,No,Holiday,None,Decreasing,Budget
1595,15-03-2024,74,82,51.94,No,None,Weather,Increasing,Budget
2023,16-12-2024,43,8,67.47,Yes,None,None,Stable,Budget
2357,07-12-2024,40,118,51.62,Yes,Festival,None,Increasing,Budget
9051,02-10-2024,96,48,61.56,Yes,Holiday,Weather,Stable,Budget
6628,08-09-2024,51,448,52.75,Yes,Festival,Weather,Stable,Budget
8730,22-09-2024,45,359,13.05,Yes,Holiday,None,Increasing,Regular
1963,15-06-2024,81,11,9.17,Yes,None,Competitor Pricing,Stable,Premium
9991,22-11-2024,1,212,16.59,No,None,None,Increasing,Regular
5533,01-12-2024,90,214,37.93,Yes,Festival,Economic Indicator,Stable,Regular
9357,07-05-2024,49,226,42.24,No,None,None,Increasing,Budget
8326,13-04-2024,78,333,51.55,No,Holiday,Economic Indicator,Increasing,Regular
6353,23-11-2024,72,87,87.37,No,None,None,Decreasing,Budget
5046,16-08-2024,19,141,23.62,Yes,None,Economic Indicator,Increasing,Budget
7426,02-08-2024,69,401,36.34,No,Holiday,Economic Indicator,Stable,Regular
2356,30-12-2024,96,12,59.8,Yes,None,Competitor Pricing,Decreasing,Regular
4356,23-11-2024,90,233,35.01,No,Festival,Competitor Pricing,Decreasing,Premium
9776,13-12-2024,89,162,55.89,No,Holiday,None,Increasing,Premium
2545,08-06-2024,96,189,8.76,Yes,Holiday,None,Decreasing,Regular
6324,27-11-2024,61,247,8.65,No,Festival,None,Increasing,Regular
7806,18-09-2024,28,458,67.32,No,Holiday,Weather,Increasing,Budget
7698,29-09-2024,67,353,52.91,No,None,Weather,Increasing,Regular
5757,30-05-2024,32,486,75.98,Yes,None,Competitor Pricing,Decreasing,Regular
6437,28-12-2024,5,269,16.57,Yes,Festival,None,Decreasing,Premium
8447,26-06-2024,68,343,49.56,No,Festival,Competitor Pricing,Decreasing,Budget
8720,11-04-2024,49,243,88.71,Yes,None,Weather,Stable,Regular
2887,07-07-2024,84,139,17.49,Yes,Festival,Weather,Stable,Premium
6439,13-01-2024,94,357,11.89,Yes,Holiday,Competitor Pricing,Decreasing,Budget
6764,12-11-2024,46,256,39.9,No,None,Economic Indicator,Increasing,Regular
6817,23-11-2024,73,96,89.25,Yes,Festival,Weather,Stable,Premium
4174,23-01-2024,23,357,95.78,Yes,None,Economic Indicator,Decreasing,Budget
7644,28-08-2024,23,192,41.42,Yes,Festival,None,Stable,Budget
3141,28-07-2024,35,176,22.23,Yes,None,None,Increasing,Budget
5885,19-07-2024,85,438,58.92,Yes,Holiday,None,Decreasing,Budget
2871,18-11-2024,99,252,28.43,No,Holiday,None,Stable,Premium
2845,18-09-2024,91,203,74.72,Yes,None,Weather,Stable,Regular
4577,14-02-2024,79,220,22.5,Yes,Festival,Weather,Increasing,Budget
1820,12-04-2024,88,52,35.03,Yes,Festival,Weather,Stable,Budget
4388,19-06-2024,95,491,48.98,No,None,Economic Indicator,Stable,Premium
5501,30-09-2024,5,5,23.1,No,None,Economic Indicator,Decreasing,Regular
1614,14-08-2024,3,163,84.81,Yes,Holiday,None,Decreasing,Premium
7304,29-06-2024,99,357,8.1,Yes,None,Economic Indicator,Increasing,Regular
9651,17-01-2024,41,43,55.79,No,None,Weather,Decreasing,Regular
8946,13-09-2024,57,165,58.84,No,Festival,Competitor Pricing,Stable,Regular
1350,27-09-2024,71,267,27.47,No,Holiday,None,Increasing,Regular
3172,12-02-2024,65,429,27.2,Yes,Holiday,Economic Indicator,Decreasing,Budget
4555,26-08-2024,40,468,78.2,No,Holiday,Weather,Stable,Premium
8017,21-12-2024,60,232,82.5,Yes,Holiday,Weather,Increasing,Regular
9278,25-07-2024,71,114,28.57,No,Holiday,None,Increasing,Premium
7910,13-06-2024,31,350,98.17,Yes,Holiday,Economic Indicator,Stable,Budget
9503,23-12-2024,7,367,44.11,No,None,Weather,Decreasing,Budget
3062,16-05-2024,64,400,87.42,No,Festival,Economic Indicator,Stable,Budget
7794,14-04-2024,42,86,8.74,No,Holiday,None,Decreasing,Regular
9929,15-05-2024,35,35,38.63,Yes,Holiday,Weather,Stable,Regular
7378,25-05-2024,85,303,83.65,Yes,Festival,None,Stable,Budget
2461,11-12-2024,98,29,65.16,Yes,Holiday,Weather,Stable,Regular
3139,18-06-2024,21,297,69.36,Yes,Festival,None,Stable,Premium
7283,11-08-2024,72,317,32.36,No,None,None,Decreasing,Budget
6448,17-06-2024,84,139,41.32,Yes,Festival,None,Stable,Premium
7137,26-01-2024,99,94,97.12,Yes,Festival,Weather,Decreasing,Regular
7839,30-04-2024,42,469,37.49,Yes,Festival,Economic Indicator,Increasing,Regular
6872,12-11-2024,95,123,99.95,Yes,None,None,Increasing,Regular
8596,19-07-2024,96,484,25.09,No,None,Competitor Pricing,Decreasing,Regular
5745,03-10-2024,34,406,69.36,Yes,None,None,Decreasing,Regular
5788,17-01-2024,13,32,60.57,Yes,Holiday,Economic Indicator,Stable,Budget
5307,19-03-2024,50,379,49.5,Yes,Festival,Competitor Pricing,Decreasing,Budget
1067,14-11-2024,19,335,39.26,No,None,None,Decreasing,Budget
9197,13-11-2024,48,386,5.94,No,Festival,Weather,Decreasing,Regular
6816,24-12-2024,39,415,22.93,Yes,None,None,Stable,Regular
7173,06-10-2024,39,472,73.75,Yes,None,Competitor Pricing,Stable,Regular
3558,27-07-2024,78,223,69.49,No,None,Weather,Stable,Budget
2774,31-01-2024,82,422,76.03,Yes,Festival,Economic Indicator,Decreasing,Budget
4633,08-01-2024,71,365,12.35,Yes,Festival,Weather,Decreasing,Budget
7777,26-07-2024,82,273,48.54,No,Festival,Economic Indicator,Decreasing,Premium
5047,05-10-2024,34,457,97.32,No,None,Competitor Pricing,Stable,Budget
9984,25-07-2024,43,219,73.03,Yes,None,Economic Indicator,Increasing,Budget
7401,16-03-2024,3,267,65.77,Yes,Festival,None,Stable,Budget
8968,13-04-2024,33,114,7.81,No,None,None,Stable,Regular
2695,03-08-2024,89,466,42.79,Yes,None,Weather,Decreasing,Regular
1083,25-04-2024,99,138,99.98,Yes,Holiday,Economic Indicator,Increasing,Regular
9201,04-02-2024,76,319,27.17,Yes,None,Weather,Stable,Premium
9007,11-02-2024,44,110,86.38,Yes,Holiday,Competitor Pricing,Stable,Premium
8280,19-06-2024,96,156,24.9,Yes,Holiday,Competitor Pricing,Decreasing,Premium
4272,12-11-2024,4,359,40.36,Yes,Holiday,Competitor Pricing,Stable,Premium
6485,25-01-2024,40,283,13.6,Yes,Festival,Competitor Pricing,Decreasing,Premium
4991,06-06-2024,64,393,86.84,Yes,Holiday,Economic Indicator,Stable,Premium
4361,21-12-2024,20,168,73.56,No,Festival,Economic Indicator,Increasing,Budget
8228,17-03-2024,86,60,39.19,No,None,Economic Indicator,Stable,Regular
8039,11-04-2024,66,154,54.03,Yes,Holiday,Economic Indicator,Stable,Budget
3785,06-05-2024,29,168,97.96,No,Festival,Competitor Pricing,Stable,Premium
4234,12-06-2024,1,433,74.86,No,None,Competitor Pricing,Increasing,Budget
9331,08-09-2024,67,28,5.84,No,Festival,Competitor Pricing,Decreasing,Budget
3084,19-02-2024,97,353,25.74,Yes,None,Competitor Pricing,Decreasing,Budget
9250,20-01-2024,51,472,32.79,Yes,None,Competitor Pricing,Stable,Regular
8738,11-06-2024,17,443,22.21,No,Holiday,None,Increasing,Budget
9236,28-04-2024,65,177,83.16,No,Holiday,Economic Indicator,Decreasing,Budget
2923,19-05-2024,61,482,42.35,No,Festival,Competitor Pricing,Decreasing,Budget
7428,26-09-2024,29,231,68.45,No,Holiday,Competitor Pricing,Stable,Premium
9937,13-01-2024,18,430,10.88,Yes,None,Weather,Decreasing,Budget
3882,11-03-2024,37,372,40.57,No,Holiday,None,Stable,Premium
7283,11-11-2024,8,470,19,Yes,None,Weather,Decreasing,Regular
8186,29-12-2024,74,180,59.82,Yes,None,None,Increasing,Regular
7494,21-06-2024,20,411,45.04,No,Holiday,None,Stable,Budget
1891,11-12-2024,24,423,56.18,Yes,Festival,Economic Indicator,Decreasing,Budget
1979,18-04-2024,68,414,46.94,Yes,Festival,Competitor Pricing,Stable,Regular
7225,22-04-2024,27,51,26.03,Yes,Holiday,Economic Indicator,Decreasing,Regular
1062,25-11-2024,96,345,19.91,Yes,Festival,Economic Indicator,Increasing,Regular
2141,07-03-2024,77,76,61.93,No,Festival,None,Stable,Premium
